"","rcid","short_name","issue"
"3178",1626,"hr","Human rights"
"3179",1629,"hr","Human rights"
"3180",1631,"hr","Human rights"
"3181",1634,"hr","Human rights"
"3182",1636,"hr","Human rights"
"3183",1637,"hr","Human rights"
"3184",1638,"hr","Human rights"
"3185",1639,"hr","Human rights"
"3186",1640,"hr","Human rights"
"3187",1641,"hr","Human rights"
"3188",1659,"hr","Human rights"
"3189",1663,"hr","Human rights"
"3190",1683,"hr","Human rights"
"3191",1686,"hr","Human rights"
"3192",1687,"hr","Human rights"
"3193",1691,"hr","Human rights"
"3194",1701,"hr","Human rights"
"3195",1704,"hr","Human rights"
"3196",1705,"hr","Human rights"
"3197",1707,"hr","Human rights"
"3198",1708,"hr","Human rights"
"3199",1709,"hr","Human rights"
"3200",1714,"hr","Human rights"
"3201",1715,"hr","Human rights"
"3202",1716,"hr","Human rights"
"3203",1717,"hr","Human rights"
"3204",1718,"hr","Human rights"
"3205",1751,"hr","Human rights"
"3206",1752,"hr","Human rights"
"3207",1761,"hr","Human rights"
"3208",1788,"hr","Human rights"
"3209",1790,"hr","Human rights"
"3210",1791,"hr","Human rights"
"3211",1798,"hr","Human rights"
"3212",1802,"hr","Human rights"
"3213",1803,"hr","Human rights"
"3214",1804,"hr","Human rights"
"3215",1808,"hr","Human rights"
"3216",1809,"hr","Human rights"
"3217",1810,"hr","Human rights"
"3218",1811,"hr","Human rights"
"3219",1812,"hr","Human rights"
"3220",1814,"hr","Human rights"
"3221",1815,"hr","Human rights"
"3222",1817,"hr","Human rights"
"3223",1829,"hr","Human rights"
"3224",1839,"hr","Human rights"
"3225",1842,"hr","Human rights"
"3226",1843,"hr","Human rights"
"3227",1912,"hr","Human rights"
"3228",1913,"hr","Human rights"
"3229",1916,"hr","Human rights"
"3230",1918,"hr","Human rights"
"3231",1919,"hr","Human rights"
"3232",1920,"hr","Human rights"
"3233",1921,"hr","Human rights"
"3234",1922,"hr","Human rights"
"3235",1924,"hr","Human rights"
"3236",1925,"hr","Human rights"
"3237",1926,"hr","Human rights"
"3238",1930,"hr","Human rights"
"3239",1934,"hr","Human rights"
"3240",1974,"hr","Human rights"
"3241",1975,"hr","Human rights"
"3242",1976,"hr","Human rights"
"3243",1977,"hr","Human rights"
"3244",1979,"hr","Human rights"
"3245",2020,"hr","Human rights"
"3246",2033,"hr","Human rights"
"3247",2036,"hr","Human rights"
"3248",2044,"hr","Human rights"
"3249",2045,"hr","Human rights"
"3250",2046,"hr","Human rights"
"3251",2047,"hr","Human rights"
"3252",2049,"hr","Human rights"
"3253",2051,"hr","Human rights"
"3254",2057,"hr","Human rights"
"3255",2089,"hr","Human rights"
"3256",2096,"hr","Human rights"
"3257",2099,"hr","Human rights"
"3258",2102,"hr","Human rights"
"3259",2103,"hr","Human rights"
"3260",2104,"hr","Human rights"
"3261",2105,"hr","Human rights"
"3262",2149,"hr","Human rights"
"3263",2153,"hr","Human rights"
"3264",2165,"hr","Human rights"
"3265",2167,"hr","Human rights"
"3266",2168,"hr","Human rights"
"3267",2170,"hr","Human rights"
"3268",2171,"hr","Human rights"
"3269",2172,"hr","Human rights"
"3270",2173,"hr","Human rights"
"3271",2174,"hr","Human rights"
"3272",2176,"hr","Human rights"
"3273",2189,"hr","Human rights"
"3274",2202,"hr","Human rights"
"3275",2204,"hr","Human rights"
"3276",2207,"hr","Human rights"
"3277",2208,"hr","Human rights"
"3278",2212,"hr","Human rights"
"3279",2268,"hr","Human rights"
"3280",2269,"hr","Human rights"
"3281",2284,"hr","Human rights"
"3282",2285,"hr","Human rights"
"3283",2295,"hr","Human rights"
"3284",2297,"hr","Human rights"
"3285",2300,"hr","Human rights"
"3286",2330,"hr","Human rights"
"3287",2354,"hr","Human rights"
"3288",2355,"hr","Human rights"
"3289",2357,"hr","Human rights"
"3290",2358,"hr","Human rights"
"3291",2366,"hr","Human rights"
"3292",2414,"hr","Human rights"
"3293",2425,"hr","Human rights"
"3294",2426,"hr","Human rights"
"3295",2438,"hr","Human rights"
"3296",2448,"hr","Human rights"
"3297",2449,"hr","Human rights"
"3298",2450,"hr","Human rights"
"3299",2451,"hr","Human rights"
"3300",2454,"hr","Human rights"
"3301",2455,"hr","Human rights"
"3302",2456,"hr","Human rights"
"3303",2457,"hr","Human rights"
"3304",2459,"hr","Human rights"
"3305",2460,"hr","Human rights"
"3306",2461,"hr","Human rights"
"3307",2464,"hr","Human rights"
"3308",2497,"hr","Human rights"
"3309",2499,"hr","Human rights"
"3310",2501,"hr","Human rights"
"3311",2516,"hr","Human rights"
"3312",2517,"hr","Human rights"
"3313",2518,"hr","Human rights"
"3314",2577,"hr","Human rights"
"3315",2589,"hr","Human rights"
"3316",2590,"hr","Human rights"
"3317",2591,"hr","Human rights"
"3318",2595,"hr","Human rights"
"3319",2606,"hr","Human rights"
"3320",2608,"hr","Human rights"
"3321",2609,"hr","Human rights"
"3322",2610,"hr","Human rights"
"3323",2611,"hr","Human rights"
"3324",2615,"hr","Human rights"
"3325",2616,"hr","Human rights"
"3326",2637,"hr","Human rights"
"3327",2644,"hr","Human rights"
"3328",2648,"hr","Human rights"
"3329",2649,"hr","Human rights"
"3330",2733,"hr","Human rights"
"3331",2734,"hr","Human rights"
"3332",2739,"hr","Human rights"
"3333",2754,"hr","Human rights"
"3334",2755,"hr","Human rights"
"3335",2758,"hr","Human rights"
"3336",2759,"hr","Human rights"
"3337",2760,"hr","Human rights"
"3338",2764,"hr","Human rights"
"3339",2765,"hr","Human rights"
"3340",2766,"hr","Human rights"
"3341",2789,"hr","Human rights"
"3342",2794,"hr","Human rights"
"3343",2800,"hr","Human rights"
"3344",2850,"hr","Human rights"
"3345",2851,"hr","Human rights"
"3346",2852,"hr","Human rights"
"3347",2861,"hr","Human rights"
"3348",2862,"hr","Human rights"
"3349",2863,"hr","Human rights"
"3350",2864,"hr","Human rights"
"3351",2865,"hr","Human rights"
"3352",2866,"hr","Human rights"
"3353",2867,"hr","Human rights"
"3354",2868,"hr","Human rights"
"3355",2869,"hr","Human rights"
"3356",2899,"hr","Human rights"
"3357",2921,"hr","Human rights"
"3358",2949,"hr","Human rights"
"3359",2977,"hr","Human rights"
"3360",2978,"hr","Human rights"
"3361",2979,"hr","Human rights"
"3362",3018,"hr","Human rights"
"3363",3028,"hr","Human rights"
"3364",3056,"hr","Human rights"
"3365",3057,"hr","Human rights"
"3366",3058,"hr","Human rights"
"3367",3060,"hr","Human rights"
"3368",3061,"hr","Human rights"
"3369",3062,"hr","Human rights"
"3370",3064,"hr","Human rights"
"3371",3065,"hr","Human rights"
"3372",3066,"hr","Human rights"
"3373",3067,"hr","Human rights"
"3374",3070,"hr","Human rights"
"3375",3071,"hr","Human rights"
"3376",3072,"hr","Human rights"
"3377",3073,"hr","Human rights"
"3378",3074,"hr","Human rights"
"3379",3075,"hr","Human rights"
"3380",3076,"hr","Human rights"
"3381",3077,"hr","Human rights"
"3382",3163,"hr","Human rights"
"3383",3165,"hr","Human rights"
"3384",3166,"hr","Human rights"
"3385",3167,"hr","Human rights"
"3386",3173,"hr","Human rights"
"3387",3190,"hr","Human rights"
"3388",3191,"hr","Human rights"
"3389",3192,"hr","Human rights"
"3390",3193,"hr","Human rights"
"3391",3194,"hr","Human rights"
"3392",3195,"hr","Human rights"
"3393",3196,"hr","Human rights"
"3394",3197,"hr","Human rights"
"3395",3199,"hr","Human rights"
"3396",3200,"hr","Human rights"
"3397",3202,"hr","Human rights"
"3398",3204,"hr","Human rights"
"3399",3205,"hr","Human rights"
"3400",3215,"hr","Human rights"
"3401",3255,"hr","Human rights"
"3402",3256,"hr","Human rights"
"3403",3289,"hr","Human rights"
"3404",3348,"hr","Human rights"
"3405",3350,"hr","Human rights"
"3406",3351,"hr","Human rights"
"3407",3352,"hr","Human rights"
"3408",3353,"hr","Human rights"
"3409",3354,"hr","Human rights"
"3410",3355,"hr","Human rights"
"3411",3356,"hr","Human rights"
"3412",3357,"hr","Human rights"
"3413",3358,"hr","Human rights"
"3414",3360,"hr","Human rights"
"3415",3368,"hr","Human rights"
"3416",3369,"hr","Human rights"
"3417",3370,"hr","Human rights"
"3418",3384,"hr","Human rights"
"3419",3386,"hr","Human rights"
"3420",3410,"hr","Human rights"
"3421",3411,"hr","Human rights"
"3422",3412,"hr","Human rights"
"3423",3419,"hr","Human rights"
"3424",3433,"hr","Human rights"
"3425",3435,"hr","Human rights"
"3426",3436,"hr","Human rights"
"3427",3484,"hr","Human rights"
"3428",3485,"hr","Human rights"
"3429",3487,"hr","Human rights"
"3430",3488,"hr","Human rights"
"3431",3490,"hr","Human rights"
"3432",3539,"hr","Human rights"
"3433",3540,"hr","Human rights"
"3434",3541,"hr","Human rights"
"3435",3543,"hr","Human rights"
"3436",3548,"hr","Human rights"
"3437",3568,"hr","Human rights"
"3438",3571,"hr","Human rights"
"3439",3572,"hr","Human rights"
"3440",3573,"hr","Human rights"
"3441",3578,"hr","Human rights"
"3442",3615,"hr","Human rights"
"3443",3634,"hr","Human rights"
"3444",3635,"hr","Human rights"
"3445",3636,"hr","Human rights"
"3446",3638,"hr","Human rights"
"3447",3647,"hr","Human rights"
"3448",3648,"hr","Human rights"
"3449",3649,"hr","Human rights"
"3450",3651,"hr","Human rights"
"3451",3653,"hr","Human rights"
"3452",3654,"hr","Human rights"
"3453",3694,"hr","Human rights"
"3454",3695,"hr","Human rights"
"3455",3696,"hr","Human rights"
"3456",3704,"hr","Human rights"
"3457",3718,"hr","Human rights"
"3458",3719,"hr","Human rights"
"3459",3727,"hr","Human rights"
"3460",3729,"hr","Human rights"
"3461",3730,"hr","Human rights"
"3462",3731,"hr","Human rights"
"3463",3732,"hr","Human rights"
"3464",3747,"hr","Human rights"
"3465",3786,"hr","Human rights"
"3466",3787,"hr","Human rights"
"3467",3789,"hr","Human rights"
"3468",3792,"hr","Human rights"
"3469",3793,"hr","Human rights"
"3470",3794,"hr","Human rights"
"3471",3795,"hr","Human rights"
"3472",3796,"hr","Human rights"
"3473",3797,"hr","Human rights"
"3474",3798,"hr","Human rights"
"3475",3811,"hr","Human rights"
"3476",3826,"hr","Human rights"
"3477",3827,"hr","Human rights"
"3478",3828,"hr","Human rights"
"3479",3858,"hr","Human rights"
"3480",3859,"hr","Human rights"
"3481",3860,"hr","Human rights"
"3482",3863,"hr","Human rights"
"3483",3865,"hr","Human rights"
"3484",3866,"hr","Human rights"
"3485",3867,"hr","Human rights"
"3486",3868,"hr","Human rights"
"3487",3869,"hr","Human rights"
"3488",3870,"hr","Human rights"
"3489",3885,"hr","Human rights"
"3490",3943,"hr","Human rights"
"3491",3944,"hr","Human rights"
"3492",3945,"hr","Human rights"
"3493",3950,"hr","Human rights"
"3494",3951,"hr","Human rights"
"3495",3953,"hr","Human rights"
"3496",3955,"hr","Human rights"
"3497",3956,"hr","Human rights"
"3498",3957,"hr","Human rights"
"3499",3958,"hr","Human rights"
"3500",3959,"hr","Human rights"
"3501",3960,"hr","Human rights"
"3502",3961,"hr","Human rights"
"3503",3967,"hr","Human rights"
"3504",3968,"hr","Human rights"
"3505",3969,"hr","Human rights"
"3506",4001,"hr","Human rights"
"3507",4002,"hr","Human rights"
"3508",4003,"hr","Human rights"
"3509",4004,"hr","Human rights"
"3510",4005,"hr","Human rights"
"3511",4006,"hr","Human rights"
"3512",4007,"hr","Human rights"
"3513",4008,"hr","Human rights"
"3514",4009,"hr","Human rights"
"3515",4010,"hr","Human rights"
"3516",4011,"hr","Human rights"
"3517",4012,"hr","Human rights"
"3518",4014,"hr","Human rights"
"3519",4022,"hr","Human rights"
"3520",4065,"hr","Human rights"
"3521",4066,"hr","Human rights"
"3522",4067,"hr","Human rights"
"3523",4072,"hr","Human rights"
"3524",4080,"hr","Human rights"
"3525",4087,"hr","Human rights"
"3526",4088,"hr","Human rights"
"3527",4090,"hr","Human rights"
"3528",4091,"hr","Human rights"
"3529",4093,"hr","Human rights"
"3530",4094,"hr","Human rights"
"3531",4095,"hr","Human rights"
"3532",4096,"hr","Human rights"
"3533",4097,"hr","Human rights"
"3534",4098,"hr","Human rights"
"3535",4099,"hr","Human rights"
"3536",4100,"hr","Human rights"
"3537",4101,"hr","Human rights"
"3538",4102,"hr","Human rights"
"3539",4107,"hr","Human rights"
"3540",4115,"hr","Human rights"
"3541",4116,"hr","Human rights"
"3542",4117,"hr","Human rights"
"3543",4120,"hr","Human rights"
"3544",4128,"hr","Human rights"
"3545",4159,"hr","Human rights"
"3546",4160,"hr","Human rights"
"3547",4162,"hr","Human rights"
"3548",4163,"hr","Human rights"
"3549",4164,"hr","Human rights"
"3550",4165,"hr","Human rights"
"3551",4166,"hr","Human rights"
"3552",4174,"hr","Human rights"
"3553",4175,"hr","Human rights"
"3554",4176,"hr","Human rights"
"3555",4202,"hr","Human rights"
"3556",4207,"hr","Human rights"
"3557",4210,"hr","Human rights"
"3558",4219,"hr","Human rights"
"3559",4220,"hr","Human rights"
"3560",4221,"hr","Human rights"
"3561",4222,"hr","Human rights"
"3562",4224,"hr","Human rights"
"3563",4225,"hr","Human rights"
"3564",4227,"hr","Human rights"
"3565",4228,"hr","Human rights"
"3566",4229,"hr","Human rights"
"3567",4230,"hr","Human rights"
"3568",4231,"hr","Human rights"
"3569",4232,"hr","Human rights"
"3570",4233,"hr","Human rights"
"3571",4265,"hr","Human rights"
"3572",4266,"hr","Human rights"
"3573",4267,"hr","Human rights"
"3574",4270,"hr","Human rights"
"3575",4271,"hr","Human rights"
"3576",4272,"hr","Human rights"
"3577",4274,"hr","Human rights"
"3578",4275,"hr","Human rights"
"3579",4276,"hr","Human rights"
"3580",4278,"hr","Human rights"
"3581",4279,"hr","Human rights"
"3582",4280,"hr","Human rights"
"3583",4281,"hr","Human rights"
"3584",4282,"hr","Human rights"
